ranking_date,rank,player,points
20210802,665,106238,38
20210802,666,105895,38
20210802,667,106377,38
20210802,668,105797,38
20210802,669,207669,38
20210802,670,202125,38
20210802,671,122321,38
20210802,672,105398,38
20210802,673,209260,37
20210802,674,144918,37
20210802,675,208209,37
20210802,676,200070,37
20210802,677,122538,37
20210802,678,131912,37
20210802,679,123854,37
20210802,680,133291,37
20210802,681,144932,37
20210802,682,126442,37
20210802,683,209098,36
20210802,684,208279,36
20210802,685,123785,36
20210802,686,208343,36
20210802,687,123832,36
20210802,688,102093,36
20210802,689,206325,36
20210802,690,126612,36
20210802,691,200643,35
20210802,692,125854,35
20210802,693,200176,35
20210802,694,202227,35
20210802,695,208173,34
20210802,696,105065,33
20210802,697,131951,33
20210802,698,208659,33
20210802,699,126512,33
20210802,700,208913,33
20210802,701,144890,33
20210802,702,208931,33
20210802,703,105892,33
20210802,704,126193,33
20210802,705,105026,33
20210802,706,200595,33
20210802,707,132023,33
20210802,708,200184,33
20210802,709,105132,32
20210802,710,208260,32
20210802,711,122474,32
20210802,712,208300,32
20210802,713,208363,32
20210802,714,200329,32
20210802,715,110647,32
20210802,716,124040,32
20210802,717,207490,32
20210802,718,105452,32
20210802,719,200230,31
20210802,720,209131,31
20210802,721,109318,31
20210802,722,105434,31
20210802,723,200039,31
20210802,724,200418,31
20210802,725,104901,31
20210802,726,133820,31
20210802,727,132573,31
20210802,728,209950,30
20210802,729,200009,30
20210802,730,103708,30
20210802,731,208859,30
20210802,732,126464,30
20210802,733,105560,30
20210802,734,201995,30
20210802,735,209263,29
20210802,736,200219,29
20210802,737,106254,29
20210802,738,105163,29
20210802,739,122352,29
20210802,740,126720,29
20210802,741,202065,29
20210802,742,111459,29
20210802,743,206746,29
20210802,744,133603,29
20210802,745,105223,28
20210802,746,202105,28
20210802,747,104510,28
20210802,748,208421,28
20210802,749,126209,28
20210802,750,206470,28
20210802,751,127032,28
20210802,752,200466,28
20210802,753,126758,28
20210802,754,106397,28
20210802,755,206889,27
20210802,756,202333,27
20210802,757,111784,27
20210802,758,104467,27
20210802,759,209262,27
20210802,760,144681,27
20210802,761,105493,27
20210802,762,209191,27
20210802,763,122606,27
20210802,764,105716,27
20210802,765,122393,27
20210802,766,200518,27
20210802,767,126092,27
20210802,768,126171,27
20210802,769,202126,27
20210802,770,207815,27
20210802,771,126723,27
20210802,772,134384,27
20210802,773,200297,27
20210802,774,209259,26
20210802,775,208119,26
20210802,776,200666,26
20210802,777,209302,26
20210802,778,200220,26
20210802,779,124001,26
20210802,780,202150,26
20210802,781,106059,26
20210802,782,106021,26
20210802,783,109737,26
20210802,784,117362,26
20210802,785,105059,26
20210802,786,138485,26
20210802,787,122533,25
20210802,788,105691,25
20210802,789,209903,25
20210802,790,209857,25
20210802,791,104905,25
20210802,792,126152,25
20210802,793,208882,25
20210802,794,144703,25
20210802,795,105421,25
20210802,796,132744,25
20210802,797,106280,25
20210802,798,144716,25
20210802,799,200441,25
20210802,800,105085,24
20210802,801,132054,24
20210802,802,202320,24
20210802,803,132495,24
20210802,804,125848,24
20210802,805,202321,24
20210802,806,207844,24
20210802,807,202440,24
20210802,808,106051,24
20210802,809,109307,24
20210802,810,106390,23
20210802,811,200273,23
20210802,812,209355,23
20210802,813,202154,23
20210802,814,207785,23
20210802,815,208233,23
20210802,816,131867,23
20210802,817,202128,23
20210802,818,122113,23
20210802,819,126450,23
20210802,820,105300,22
20210802,821,105217,22
20210802,822,105843,22
20210802,823,208165,22
20210802,824,209322,22
20210802,825,106322,22
20210802,826,133844,22
20210802,827,200713,22
20210802,828,124126,22
20210802,829,207834,22
20210802,830,207323,22
20210802,831,106360,22
20210802,832,126280,21
20210802,833,105853,21
20210802,834,123920,21
20210802,835,200635,21
20210802,836,106248,21
20210802,837,208269,21
20210802,838,116985,21
20210802,839,106261,21
20210802,840,200462,21
20210802,841,111447,21
20210802,842,144773,21
20210802,843,106154,21
20210802,844,134205,21
20210802,845,207491,21
20210802,846,202161,21
20210802,847,144788,21
20210802,848,105894,20
20210802,849,200473,20
20210802,850,106333,20
20210802,851,105607,20
20210802,852,121816,20
20210802,853,134120,20
20210802,854,200250,20
20210802,855,144807,20
20210802,856,202106,20
20210802,857,106252,20
20210802,858,207383,20
20210802,859,125804,20
20210802,860,206750,20
20210802,861,127973,20
20210802,862,200259,20
20210802,863,202234,19
20210802,864,126591,19
20210802,865,138821,19
20210802,866,208147,19
20210802,867,132017,19
20210802,868,106247,19
20210802,869,207277,19
20210802,870,133945,19
20210802,871,202299,19
20210802,872,144641,19
20210802,873,200207,19
20210802,874,208055,19
20210802,875,207603,19
20210802,876,105369,19
20210802,877,208078,19
20210802,878,105682,19
20210802,879,105836,18
20210802,880,105906,18
20210802,881,103175,18
20210802,882,200003,18
20210802,883,200465,18
20210802,884,207992,18
20210802,885,208467,18
20210802,886,200145,18
20210802,887,122571,18
20210802,888,134490,18
20210802,889,122248,18
20210802,890,126630,18
20210802,891,126328,18
20210802,892,200164,18
20210802,893,122554,18
20210802,894,122294,18
20210802,895,127187,18
20210802,896,126629,18
20210802,897,105478,18
20210802,898,200366,18
20210802,899,105479,18
20210802,900,208069,18
20210809,1,104925,12113
20210809,2,106421,9643
20210809,3,126774,8115
20210809,4,104745,7315
20210809,5,100644,7183
20210809,6,106233,6915
20210809,7,126094,6005
20210809,8,126610,5533
20210809,9,103819,4215
20210809,10,133430,3625
20210809,11,105807,3260
20210809,12,134770,3205
20210809,13,128034,3118
20210809,14,106043,2913
20210809,15,206173,2745
20210809,16,200000,2693
20210809,17,200282,2600
20210809,18,105138,2585
20210809,19,105676,2513
20210809,20,106426,2475
20210809,21,105777,2466
20210809,22,106234,2287
20210809,23,105683,2271
20210809,24,104792,2253
20210809,25,132283,2147
20210809,26,200005,2090
20210809,27,105554,2084
20210809,28,111815,1975
20210809,29,111575,1920
20210809,30,104545,1901
20210809,31,104527,1882
20210809,32,124187,1741
20210809,33,105936,1724
20210809,34,200221,1723
20210809,35,106432,1696
20210809,36,105916,1644
20210809,37,104926,1619
20210809,38,122330,1611
20210809,39,105227,1593
20210809,40,126203,1550
20210809,41,105173,1514
20210809,42,105357,1505
20210809,43,105932,1498
20210809,44,105583,1485
20210809,45,200624,1449
20210809,46,105526,1410
20210809,47,105643,1407
20210809,48,105077,1378
20210809,49,144750,1368
20210809,50,105332,1354
20210809,51,111513,1307
20210809,52,126207,1226
20210809,53,104755,1199
20210809,54,207989,1196
20210809,55,105453,1173
20210809,56,106415,1155
20210809,57,105379,1147
20210809,58,126205,1143
20210809,59,200175,1142
20210809,60,136440,1126
20210809,61,105577,1125
20210809,62,207518,1106
20210809,63,111442,1090
20210809,64,111456,1060
20210809,65,105948,1054
20210809,66,106218,1047
20210809,67,144719,1022
20210809,68,125802,1013
20210809,69,105023,1003
20210809,70,104871,994
20210809,71,126149,990
20210809,72,200325,983
20210809,73,200615,970
20210809,74,104665,970
20210809,75,104731,958
20210809,76,124079,951
20210809,77,126952,949
20210809,78,105449,946
20210809,79,126239,924
20210809,80,106401,918
20210809,81,105487,916
20210809,82,106078,910
20210809,83,105815,907
20210809,84,105575,902
20210809,85,105902,899
20210809,86,106065,898
20210809,87,206909,893
20210809,88,104312,873
20210809,89,106210,865
20210809,90,106045,858
20210809,91,144895,848
20210809,92,144707,843
20210809,93,106329,829
20210809,94,126127,821
20210809,95,106148,819
20210809,96,104542,813
20210809,97,202385,812
20210809,98,105882,811
20210809,99,103852,810
20210809,100,104655,807
20210809,901,105682,18
20210809,902,208158,18
20210809,903,144797,17
20210809,904,111451,17
20210809,905,122368,17
20210809,906,132204,17
20210809,907,132017,17
20210809,908,208165,17
20210809,909,208057,17
20210809,910,122620,17
20210809,911,104917,17
20210809,912,144823,17
20210809,913,133450,17
20210809,914,123858,17
20210809,915,109694,17
20210809,916,207502,17
20210809,917,200594,17
20210809,918,106132,17
20210809,919,126629,17
20210809,920,105479,17
20210809,921,200366,17
20210809,922,200127,17
20210809,923,202378,17
20210809,924,104620,16
20210809,925,207130,16
20210809,926,202168,16
20210809,927,126762,16
20210809,928,111801,16
20210809,929,126488,16
20210809,930,207968,16
20210809,931,202366,16
20210809,932,126441,16
20210809,933,144909,16
20210809,934,200093,16
20210809,935,200442,16
20210809,936,208069,16
20210809,937,200416,15
20210809,937,206448,15
20210809,939,106009,15
20210809,940,103175,15
20210809,941,105088,15
20210809,942,131999,15
20210809,943,105302,15
20210809,944,208253,15
20210809,945,106327,15
20210809,946,209918,15
20210809,947,106138,15
20210809,948,122678,15
20210809,949,207419,15
20210809,950,126528,15
20210809,951,202247,15
20210809,952,105545,15
20210809,953,108705,15
20210809,954,200013,15
20210809,955,105638,14
20210809,956,200321,14
20210809,957,104978,14
20210809,958,111193,14
20210809,959,209957,14
20210809,960,208143,14
20210809,961,106022,14
20210809,962,207220,14
20210809,963,207809,14
20210809,964,208191,14
20210809,965,125800,14
20210809,966,104979,14
20210809,967,108772,14
20210809,968,105507,14
20210809,969,202338,14
20210809,970,134256,14
20210809,971,144650,14
20210809,972,200639,14
20210809,973,207884,14
20210809,974,126170,14
20210809,975,111577,13
20210809,976,106403,13
20210809,977,123742,13
20210809,978,103565,13
20210809,979,126760,13
20210809,980,111809,13
20210809,981,206923,13
20210809,982,144744,13
20210809,983,105787,13
20210809,984,202146,13
20210809,985,134376,13
20210809,986,208189,13
20210809,987,209142,13
20210809,988,200263,13
20210809,989,200565,13
20210809,990,202356,13
20210809,991,111172,13
20210809,992,209279,13
20210809,993,202148,13
20210809,993,106106,13
20210809,995,207732,13
20210809,996,126530,13
20210809,997,207412,13
20210809,998,209997,12
20210809,999,105688,12
20210809,1000,200036,12
20210809,1001,200217,12
20210809,1002,105283,12
20210809,1003,209866,12
20210809,1004,207568,12
20210809,1005,106388,12
20210809,1006,207988,12
20210809,1007,123929,12
20210809,1008,124141,12
20210809,1009,122609,12
20210809,1010,208065,12
20210809,1011,208104,12
20210809,1012,200345,12
20210809,1013,106321,12
20210809,1014,105996,12
20210809,1015,105598,12
20210809,1016,206225,12
20210809,1017,133997,12
20210809,1018,200315,12
20210809,1019,103607,11
20210809,1020,134068,11
20210809,1021,209882,11
20210809,1022,134786,11
20210809,1023,201945,11
20210809,1024,207487,11
20210809,1025,200445,11
20210809,1026,138846,11
20210809,1027,207408,11
20210809,1028,105874,11
20210809,1029,200132,11
20210809,1030,200671,11
20210809,1031,208265,11
20210809,1032,144915,11
20210809,1033,132741,11
20210809,1034,134405,11
20210809,1035,106016,11
20210809,1036,129811,11
20210809,1037,110773,11
20210809,1038,106026,10
20210809,1039,138860,10
20210809,1040,202400,10
20210809,1041,202353,10
20210809,1042,208491,10
20210809,1043,208649,10
20210809,1044,104746,10
20210809,1045,202089,10
20210809,1046,105917,10
20210809,1047,105296,10
20210809,1048,111163,10
20210809,1049,209143,10
20210809,1050,207327,10
20210809,1051,207535,10
20210809,1052,133841,10
20210809,1053,200538,10
20210809,1054,105700,10
20210809,1055,126335,10
20210809,1056,208240,10
20210809,1056,208937,10
20210809,1058,106391,10
20210809,1059,121920,10
20210809,1059,106396,10
20210809,1061,207729,10
20210809,1062,133794,10
20210809,1063,134318,10
20210809,1063,202328,10
20210809,1065,124074,10
20210809,1066,209128,10
20210809,1067,200383,10
20210809,1068,134545,10
20210809,1069,207985,9
20210809,1070,207232,9
20210809,1071,132437,9
20210809,1072,103926,9
20210809,1073,200291,9
20210809,1074,105869,9
20210809,1075,106064,9
20210809,1076,200665,9
20210809,1077,121669,9
20210809,1077,106074,9
20210809,1079,126432,9
20210809,1080,127954,9
20210809,1081,208334,9
20210809,1082,105934,9
20210809,1083,126108,9
20210809,1083,120922,9
20210809,1085,209920,9
20210809,1086,106191,9
20210809,1087,209203,9
20210809,1088,106085,9
20210809,1089,207231,9
20210809,1090,208861,9
20210809,1091,207434,9
20210809,1092,133471,9
20210809,1093,106129,9
20210809,1094,110762,9
20210809,1095,209385,9
20210809,1096,202200,9
20210809,1097,132575,9
20210809,1098,132299,9
20210809,1099,202052,9
20210809,1100,200562,9
20210809,1101,134329,9
20210809,1102,131888,9
20210809,1103,200681,9
20210809,1104,144970,9
20210809,1105,202348,9
20210809,1106,134429,9
20210809,1107,123736,9
20210809,1108,111568,9
20210809,1109,111739,9
20210809,1110,210132,8
20210809,1111,200415,8
20210809,1112,200059,8
20210809,1113,208819,8
20210809,1114,144751,8
20210809,1115,209406,8
20210809,1116,209851,8
20210809,1117,144935,8
20210809,1118,206305,8
20210809,1119,208125,8
20210809,1119,208267,8
20210809,1121,207993,8
20210809,1122,126973,8
20210809,1123,144925,8
20210809,1124,132374,8
20210809,1124,208124,8
20210809,1124,106196,8
20210809,1127,202147,8
20210809,1127,207139,8
20210809,1129,207664,8
20210809,1130,208353,8
20210809,1131,200310,8
20210809,1132,104998,8
20210809,1133,105986,8
20210809,1134,105508,8
20210809,1135,208126,8
20210809,1135,105621,8
20210809,1137,207659,8
20210809,1138,132535,8
20210809,1139,106149,8
20210809,1140,138596,8
20210809,1141,207229,8
20210809,1142,126570,8
20210809,1143,126272,8
20210809,1144,202108,8
20210809,1145,126219,8
20210809,1146,207670,8
20210809,1147,207249,8
20210809,1148,200006,8
20210809,1149,126200,8
20210809,1150,200455,8
20210809,1151,123827,7
20210809,1152,210042,7
20210809,1153,206886,7
20210809,1154,104672,7
20210809,1155,105791,7
20210809,1156,209113,7
20210809,1157,208876,7
20210809,1157,122357,7
20210809,1159,200607,7
20210809,1160,106406,7
20210809,1161,144874,7
20210809,1162,207212,7
20210809,1163,132121,7
20210809,1164,131933,7
20210809,1165,200234,7
20210809,1166,200640,7
20210809,1167,208361,7
20210809,1168,200277,7
20210809,1168,200336,7
20210809,1168,200598,7
20210809,1168,209330,7
20210809,1172,200398,7
20210809,1173,207389,7
20210809,1174,207893,7
20210809,1174,207784,7
20210809,1176,208384,7
20210809,1177,134389,7
20210809,1178,208003,7
20210809,1179,209414,7
20210809,1180,131866,7
20210809,1181,133301,7
20210809,1182,105043,7
20210809,1183,200372,7
20210809,1184,209362,7
20210809,1185,111201,7
20210809,1186,200541,7
20210809,1187,106412,7
20210809,1187,202345,7
20210809,1189,126508,7
20210809,1190,127189,7
20210809,1190,105130,7
20210809,1192,200197,7
20210809,1193,202334,7
20210809,1194,122311,7
20210809,1194,202124,7
20210809,1196,132712,7
20210809,1197,200276,7
20210809,1198,105844,7
20210809,1199,132067,7
20210809,1200,202279,7
20210809,1201,209875,7
20210809,1202,207606,7
20210809,1203,208858,7
20210809,1203,123932,7
20210809,1205,200443,6
20210809,1206,105047,6
20210809,1207,105154,6
20210809,1208,144841,6
20210809,1209,105429,6
20210809,1210,202096,6
20210809,1211,144672,6
20210809,1212,209405,6
20210809,1213,105737,6
20210809,1214,209080,6
20210809,1214,106181,6
20210809,1216,200703,6
20210809,1216,105515,6
20210809,1216,110686,6
20210809,1219,208865,6
20210809,1220,105456,6
20210809,1220,209852,6
20210809,1222,209164,6
20210809,1223,202260,6
20210809,1223,208049,6
20210809,1225,208118,6
20210809,1226,123944,6
20210809,1226,144814,6
20210809,1228,207796,6
20210809,1229,209338,6
20210809,1230,122055,6
20210809,1230,205887,6
20210809,1230,124167,6
20210809,1230,208092,6
20210809,1230,105984,6
20210809,1235,109732,6
20210809,1235,207835,6
20210809,1237,202307,6
20210809,1238,208152,6
20210809,1239,207616,6
20210809,1240,200253,6
20210809,1240,144726,6
20210809,1242,202158,6
20210809,1243,208923,6
20210809,1244,126492,6
20210809,1245,207592,6
20210809,1246,144696,6
20210809,1247,126613,6
20210809,1248,208277,6
20210809,1249,105557,6
20210809,1249,105450,6
20210809,1249,208874,6
20210809,1252,200331,6
20210809,1253,125833,6
20210809,1254,205883,6
20210809,1255,105662,6
20210809,1256,200225,5
20210809,1257,105172,5
20210809,1258,208028,5
20210809,1259,208540,5
20210809,1260,208019,5
20210809,1261,207418,5
20210809,1261,126443,5
20210809,1263,208389,5
20210809,1264,106206,5
20210809,1265,200108,5
20210809,1266,126372,5
20210809,1266,200434,5
20210809,1266,200332,5
20210809,1269,133863,5
20210809,1269,137762,5
20210809,1271,120545,5
20210809,1272,209850,5
20210809,1272,105114,5
20210809,1272,209930,5
20210809,1275,127028,5
20210809,1275,209986,5
20210809,1275,104903,5
20210809,1278,209951,5
20210809,1278,111509,5
20210809,1278,105440,5
20210809,1281,108739,5
20210809,1282,207294,5
20210809,1283,126551,5
20210809,1284,105851,5
20210809,1284,105161,5
20210809,1286,132209,5
20210809,1287,208848,5
20210809,1288,126449,5
20210809,1289,105880,5
20210809,1290,133684,5
20210809,1291,208566,5
20210809,1292,123807,5
20210809,1293,122520,5
20210809,1293,105331,5
20210809,1295,202324,5
20210809,1295,202439,5
20210809,1295,208025,5
20210809,1298,200062,5
20210809,1298,207407,5
20210809,1300,127334,5
20210809,1300,208866,5
20210809,1302,133667,5
20210809,1302,207173,5
20210809,1304,206447,5
20210809,1305,202192,5
20210809,1305,200205,5
20210809,1307,132434,5
20210809,1308,105102,5
20210809,1308,202315,5
20210809,1308,104822,5
20210809,1311,200495,5
20210809,1312,111452,5
20210809,1312,202272,5
20210809,1314,200487,5
20210809,1315,132124,5
20210809,1315,200456,5
20210809,1315,200692,5
20210809,1315,208168,5
20210809,1319,110468,4
20210809,1319,126166,4
20210809,1319,208296,4
20210809,1322,144940,4
20210809,1322,105503,4
20210809,1324,206867,4
20210809,1324,210122,4
20210809,1324,205690,4
20210809,1327,210017,4
20210809,1328,122051,4
20210809,1328,209185,4
20210809,1330,209984,4
20210809,1330,105467,4
20210809,1332,126590,4
20210809,1332,202204,4
20210809,1334,105502,4
20210809,1335,123961,4
20210809,1335,208041,4
20210809,1335,120998,4
20210809,1335,210044,4
20210809,1335,126437,4
20210809,1335,106395,4
20210809,1341,209043,4
20210809,1342,200437,4
20210809,1342,206027,4
20210809,1342,105335,4
20210809,1345,207708,4
20210809,1346,133068,4
20210809,1347,201967,4
20210809,1347,104251,4
20210809,1347,138688,4
20210809,1347,208457,4
20210809,1347,144731,4
20210809,1347,105079,4
20210809,1347,208109,4
20210809,1354,200142,4
20210809,1354,208854,4
20210809,1354,202417,4
20210809,1357,126556,4
20210809,1358,209041,4
20210809,1358,207200,4
20210809,1360,128041,4
20210809,1360,121773,4
20210809,1360,202155,4
20210809,1363,129911,4
20210809,1364,132165,4
20210809,1364,208132,4
20210809,1364,201970,4
20210809,1367,126502,4
20210809,1367,208411,4
20210809,1367,207557,4
20210809,1367,208342,4
20210809,1371,144733,4
20210809,1371,202231,4
20210809,1371,206576,4
20210809,1374,144955,4
20210809,1374,126119,4
20210809,1374,208713,4
20210809,1374,133475,4
20210809,1374,208485,4
20210809,1379,106160,4
20210809,1379,206805,4
20210809,1379,207607,4
20210809,1379,106041,4
20210809,1379,106195,4
20210809,1379,126715,4
20210809,1385,208127,4
20210809,1385,206600,4
20210809,1387,134113,4
20210809,1387,144666,4
20210809,1389,133880,4
20210809,1389,207527,4
20210809,1389,132088,4
20210809,1392,207506,4
20210809,1393,209247,4
20210809,1394,209248,4
20210809,1394,117359,4
20210809,1394,144747,4
20210809,1394,207391,4
20210809,1394,207484,4
20210809,1394,202120,4
20210809,1394,200268,4
20210809,1394,134767,4
20210809,1394,208259,4
20210809,1403,127466,4
20210809,1403,206157,4
20210809,1403,208046,4
20210809,1403,202349,4
20210809,1403,207547,4
20210809,1408,207461,4
20210809,1408,207854,4
20210809,1408,106061,4
20210809,1408,134052,4
20210809,1408,132123,4
20210809,1413,105494,4
20210809,1414,206714,4
20210809,1415,208024,4
20210809,1415,124099,4
20210809,1417,132958,4
20210809,1417,200080,4
20210809,1419,126748,4
20210809,1419,125838,4
20210809,1419,207343,4
20210809,1422,105245,3
20210809,1422,105001,3
20210809,1422,207162,3
20210809,1422,207657,3
20210809,1422,134383,3
20210809,1422,105721,3
20210809,1422,105593,3
20210809,1429,202069,3
20210809,1429,200687,3
20210809,1429,208565,3
20210809,1432,124051,3
20210809,1432,209901,3
20210809,1434,125806,3
20210809,1435,209140,3
20210809,1435,105790,3
20210809,1435,133177,3
20210809,1438,208925,3
20210809,1439,106184,3
20210809,1439,104643,3
20210809,1439,209954,3
20210809,1439,200559,3
20210809,1439,106264,3
20210809,1439,209171,3
20210809,1445,200660,3
20210809,1445,105990,3
20210809,1445,144882,3
20210809,1445,103220,3
20210809,1445,206323,3
20210809,1445,133875,3
20210809,1445,200531,3
20210809,1452,209849,3
20210809,1452,208352,3
20210809,1452,110754,3
20210809,1455,122537,3
20210809,1455,208188,3
20210809,1455,209110,3
20210809,1455,208123,3
20210809,1455,105958,3
20210809,1455,202101,3
20210809,1455,206818,3
20210809,1455,207997,3
20210809,1455,105812,3
20210809,1455,207814,3
20210809,1455,104070,3
20210809,1466,209911,3
20210809,1466,209890,3
20210809,1466,104473,3
20210809,1466,144927,3
20210809,1470,202114,3
20210809,1470,207861,3
20210809,1470,110771,3
20210809,1470,209233,3
20210809,1470,126854,3
20210809,1470,137723,3
20210809,1470,200564,3
20210809,1470,208450,3
20210809,1470,140014,3
20210809,1479,111582,3
20210809,1479,144680,3
20210809,1481,121896,3
20210809,1481,126144,3
20210809,1481,200244,3
20210809,1481,208843,3
20210809,1481,209281,3
20210809,1481,133933,3
20210809,1481,127443,3
20210809,1481,206489,3
20210809,1481,208328,3
20210809,1481,208040,3
20210809,1491,208039,3
20210809,1492,209510,3
20210809,1493,130247,3
20210809,1493,206075,3
20210809,1493,207401,3
20210809,1493,126308,3
20210809,1493,202079,3
20210809,1493,144678,3
20210809,1493,206272,3
20210809,1493,104908,3
20210809,1501,207883,3
20210809,1501,111772,3
20210809,1503,207308,3
20210809,1503,120982,3
20210809,1503,209898,3
20210809,1503,200426,3
20210809,1503,206873,3
20210809,1503,126216,3
20210809,1503,207331,3
20210809,1503,126199,3
20210809,1503,205941,3
20210809,1503,208845,3
20210809,1513,207295,3
20210809,1514,132609,3
20210809,1514,207788,3
20210809,1514,209952,3
20210809,1514,208314,3
20210809,1514,208243,3
20210809,1514,122372,3
20210809,1514,122617,3
20210809,1514,208138,3
20210809,1514,209065,3
20210809,1514,207929,3
20210809,1514,105670,3
20210809,1525,208249,3
20210809,1526,131910,3
20210809,1526,207160,3
20210809,1526,200130,3
20210809,1526,200283,3
20210809,1530,208370,3
20210809,1531,127166,3
20210809,1531,200663,3
20210809,1531,207990,3
20210809,1534,106182,3
20210809,1534,126087,3
20210809,1534,202346,3
20210809,1534,206642,3
20210809,1538,208178,3
20210809,1538,206853,3
20210809,1538,144919,3
20210809,1541,106012,3
20210809,1541,207256,3
20210809,1541,200389,3
20210809,1544,144986,3
20210809,1545,207368,3
20210809,1546,206137,3
20210809,1547,209991,2
20210809,1547,200323,2
20210809,1547,208736,2
20210809,1547,200347,2
20210809,1547,210096,2
20210809,1547,208685,2
20210809,1547,121779,2
20210809,1547,105623,2
20210809,1547,127158,2
20210809,1547,209395,2
20210809,1557,122644,2
20210809,1557,105677,2
20210809,1557,209401,2
20210809,1557,144949,2
20210809,1557,144848,2
20210809,1557,134049,2
20210809,1557,126324,2
20210809,1557,200368,2
20210809,1557,103781,2
20210809,1557,210034,2
20210809,1557,200233,2
20210809,1557,145008,2
20210809,1557,210011,2
20210809,1557,109043,2
20210809,1571,206782,2
20210809,1571,134039,2
20210809,1571,200511,2
20210809,1571,208693,2
20210809,1571,202172,2
20210809,1571,206657,2
20210809,1571,208533,2
20210809,1571,132831,2
20210809,1571,209914,2
20210809,1571,105726,2
20210809,1571,208586,2
20210809,1571,204970,2
20210809,1571,105542,2
20210809,1584,209242,2
20210809,1584,208144,2
20210809,1584,134782,2
20210809,1584,202167,2
20210809,1584,202271,2
20210809,1584,200289,2
20210809,1584,209916,2
20210809,1584,133014,2
20210809,1592,209254,2
20210809,1592,133550,2
20210809,1592,209340,2
20210809,1592,209407,2
20210809,1592,207757,2
20210809,1592,207439,2
20210809,1592,208444,2
20210809,1592,208051,2
20210809,1592,122612,2
20210809,1592,105788,2
20210809,1592,209973,2
20210809,1592,208001,2
20210809,1604,123965,2
20210809,1604,208050,2
20210809,1604,144831,2
20210809,1607,106156,2
20210809,1607,124147,2
20210809,1607,207344,2
20210809,1607,208009,2
20210809,1607,208201,2
20210809,1607,208603,2
20210809,1607,202445,2
20210809,1607,201987,2
20210809,1607,133415,2
20210809,1607,206797,2
20210809,1607,137618,2
20210809,1607,208641,2
20210809,1607,207998,2
20210809,1607,207665,2
20210809,1607,138758,2
20210809,1607,200403,2
20210809,1607,105780,2
20210809,1607,207972,2
20210809,1607,209097,2
20210809,1607,122642,2
20210809,1607,202414,2
20210809,1607,202404,2
20210809,1607,111199,2
20210809,1607,133810,2
20210809,1607,125799,2
20210809,1607,125816,2
20210809,1607,206450,2
20210809,1607,208179,2
20210809,1607,110708,2
20210809,1607,208090,2
20210809,1607,208142,2
20210809,1638,209413,2
20210809,1638,209974,2
20210809,1640,207957,2
20210809,1640,209907,2
20210809,1640,209183,2
20210809,1640,208532,2
20210809,1640,209936,2
20210809,1640,105111,2
20210809,1640,106350,2
20210809,1640,208185,2
20210809,1640,202421,2
20210809,1640,208082,2
20210809,1640,111183,2
20210809,1640,200161,2
20210809,1640,111792,2
20210809,1640,208036,2
20210809,1640,208153,2
20210809,1640,138791,2
20210809,1640,123915,2
20210809,1640,105050,2
20210809,1640,208295,2
20210809,1640,209999,2
20210809,1640,208319,2
20210809,1640,207808,2
20210809,1640,105510,2
20210809,1640,208333,2
20210809,1640,144765,2
20210809,1640,207587,2
20210809,1640,200326,2
20210809,1640,126598,2
20210809,1640,200365,2
20210809,1640,207216,2
20210809,1640,208581,2
20210809,1640,202308,2
20210809,1640,138652,2
20210809,1673,134276,2
20210809,1673,207340,2
20210809,1675,133185,2
20210809,1675,127175,2
20210809,1675,200378,2
20210809,1675,208371,2
20210809,1675,202116,2
20210809,1675,144730,2
20210809,1675,209970,2
20210809,1675,144937,2
20210809,1675,111781,2
20210809,1675,200014,2
20210809,1675,209943,2
20210809,1675,208241,2
20210809,1675,208285,2
20210809,1675,209513,2
20210809,1675,104615,2
20210809,1675,208355,2
20210809,1691,209117,2
20210809,1691,209928,2
20210809,1691,207812,2
20210809,1694,200050,2
20210809,1694,124095,2
20210809,1694,144815,2
20210809,1694,133218,2
20210809,1694,208142,2
20210809,1694,128056,2
20210809,1694,121604,2
20210809,1694,200592,2
20210809,1694,207387,2
20210809,1694,207756,2
20210809,1694,126263,2
20210809,1694,127143,2
20210809,1694,208518,2
20210809,1694,200241,2
20210809,1694,200340,2
20210809,1694,208301,2
20210809,1694,202292,2
20210809,1711,208294,2
20210809,1712,208915,2
20210809,1712,144745,2
20210809,1712,144833,2
20210809,1712,144834,2
20210809,1712,208184,2
20210809,1712,124296,2
20210809,1712,206056,2
20210809,1712,133979,2
20210809,1712,207404,2
20210809,1712,132126,2
20210809,1712,200343,2
20210809,1712,207578,2
20210809,1712,208190,2
20210809,1712,208597,2
20210809,1726,123963,2
20210809,1726,207183,2
20210809,1726,127168,2
20210809,1726,206405,2
20210809,1726,207776,2
20210809,1726,207378,2
20210809,1726,121393,2
20210809,1726,209208,2
20210809,1726,125843,2
20210809,1726,134398,2
20210809,1726,208304,2
20210809,1726,126683,2
20210809,1738,209403,2
20210809,1739,202233,2
20210809,1739,134217,2
20210809,1739,202157,2
20210809,1739,105855,2
20210809,1739,127147,2
20210809,1739,111462,2
20210809,1745,126882,2
20210809,1746,128065,2
20210809,1746,122257,2
20210809,1746,202220,2
20210809,1746,125818,2
20210809,1746,202287,2
20210809,1746,208264,2
20210809,1746,207233,2
20210809,1753,106262,2
20210809,1754,208156,2
20210809,1754,206716,2
20210809,1754,126178,2
20210809,1754,208182,2
20210809,1758,202354,2
20210809,1758,144907,2
20210809,1758,127087,2
